complete,closeMid,highMid,lowMid,volume,openMid,time
True,108.9915,109.004,108.985,27,109.001,2016-05-17T01:47:00.000000Z
True,108.993,108.9935,108.986,16,108.9905,2016-05-17T01:48:00.000000Z
True,109.006,109.006,108.989,15,108.989,2016-05-17T01:49:00.000000Z
True,109.003,109.017,108.989,29,109.0095,2016-05-17T01:50:00.000000Z
True,109.004,109.006,108.9935,11,109.0025,2016-05-17T01:51:00.000000Z
True,109.0265,109.0285,109.006,20,109.0075,2016-05-17T01:52:00.000000Z
True,109.025,109.0305,109.018,17,109.0245,2016-05-17T01:53:00.000000Z
True,109.028,109.04,109.028,23,109.029,2016-05-17T01:54:00.000000Z
True,109.023,109.031,109.023,14,109.03,2016-05-17T01:55:00.000000Z
True,109.032,109.032,109.0235,14,109.0235,2016-05-17T01:56:00.000000Z
True,109.032,109.0425,109.03,18,109.0355,2016-05-17T01:57:00.000000Z
True,109.0125,109.036,109.004,42,109.036,2016-05-17T01:58:00.000000Z
True,109.014,109.014,109.0005,13,109.0085,2016-05-17T01:59:00.000000Z
True,108.9605,109.012,108.956,44,109.012,2016-05-17T02:00:00.000000Z
True,109.0035,109.0035,108.9605,40,108.9605,2016-05-17T02:01:00.000000Z
True,109.0065,109.0065,108.9815,36,109.002,2016-05-17T02:02:00.000000Z
True,109.017,109.0225,109.0095,33,109.0095,2016-05-17T02:03:00.000000Z
True,109.0305,109.038,109.013,27,109.013,2016-05-17T02:04:00.000000Z
True,109.029,109.0295,109.022,20,109.0265,2016-05-17T02:05:00.000000Z
True,109.036,109.0495,109.032,18,109.032,2016-05-17T02:06:00.000000Z
True,109.027,109.0395,109.022,20,109.0395,2016-05-17T02:07:00.000000Z
True,109.0115,109.0455,109.0115,23,109.0275,2016-05-17T02:08:00.000000Z
True,109.025,109.0295,109.014,17,109.0155,2016-05-17T02:09:00.000000Z
True,109.037,109.0535,109.023,50,109.0285,2016-05-17T02:10:00.000000Z
True,109.026,109.044,109.0255,15,109.036,2016-05-17T02:11:00.000000Z
True,109.0365,109.0485,109.0265,29,109.0265,2016-05-17T02:12:00.000000Z
True,109.0485,109.0595,109.037,27,109.037,2016-05-17T02:13:00.000000Z
True,109.0605,109.0695,109.0465,28,109.0465,2016-05-17T02:14:00.000000Z
True,109.0175,109.057,109.0115,30,109.057,2016-05-17T02:15:00.000000Z
True,109.0285,109.034,109.0145,18,109.0145,2016-05-17T02:16:00.000000Z
True,109.002,109.028,109.0015,12,109.028,2016-05-17T02:17:00.000000Z
True,109.0065,109.011,109.0025,14,109.0025,2016-05-17T02:18:00.000000Z
True,109.011,109.0235,109.007,16,109.007,2016-05-17T02:19:00.000000Z
True,109.01,109.0235,109.0075,30,109.0115,2016-05-17T02:20:00.000000Z
True,109.021,109.0315,109.012,43,109.012,2016-05-17T02:21:00.000000Z
True,109.029,109.031,109.0215,17,109.0215,2016-05-17T02:22:00.000000Z
True,109.0005,109.032,109.0005,29,109.032,2016-05-17T02:23:00.000000Z
True,108.9845,109.0025,108.9845,23,108.9965,2016-05-17T02:24:00.000000Z
True,108.989,108.9955,108.9805,19,108.982,2016-05-17T02:25:00.000000Z
True,108.974,108.9945,108.972,26,108.9855,2016-05-17T02:26:00.000000Z
True,108.9655,108.9825,108.9655,20,108.976,2016-05-17T02:27:00.000000Z
True,108.966,108.9675,108.959,21,108.962,2016-05-17T02:28:00.000000Z
True,108.977,108.9815,108.964,21,108.97,2016-05-17T02:29:00.000000Z
True,108.9745,108.9825,108.951,36,108.977,2016-05-17T02:30:00.000000Z
True,108.96,108.974,108.955,28,108.974,2016-05-17T02:31:00.000000Z
True,108.9585,108.974,108.9565,10,108.9565,2016-05-17T02:32:00.000000Z
True,108.933,108.961,108.933,34,108.9585,2016-05-17T02:33:00.000000Z
True,108.967,108.967,108.9335,15,108.9335,2016-05-17T02:34:00.000000Z
True,108.9675,108.9675,108.9515,25,108.9665,2016-05-17T02:35:00.000000Z
True,108.9695,108.975,108.962,13,108.971,2016-05-17T02:36:00.000000Z
True,108.974,108.977,108.97,11,108.973,2016-05-17T02:37:00.000000Z
True,108.9925,109.002,108.976,21,108.976,2016-05-17T02:38:00.000000Z
True,109.003,109.018,108.986,25,108.9895,2016-05-17T02:39:00.000000Z
True,108.9875,109.014,108.9875,25,109.0055,2016-05-17T02:40:00.000000Z
True,108.9795,108.996,108.9755,15,108.989,2016-05-17T02:41:00.000000Z
True,108.981,108.981,108.967,20,108.978,2016-05-17T02:42:00.000000Z
True,108.97,108.9805,108.9595,18,108.9805,2016-05-17T02:43:00.000000Z
True,108.9815,108.9815,108.969,6,108.969,2016-05-17T02:44:00.000000Z
True,108.9785,108.9805,108.974,10,108.9795,2016-05-17T02:45:00.000000Z
True,108.972,108.9825,108.966,11,108.9825,2016-05-17T02:46:00.000000Z
True,108.973,108.973,108.9665,6,108.97,2016-05-17T02:47:00.000000Z
True,108.969,108.969,108.969,1,108.969,2016-05-17T02:48:00.000000Z
True,108.967,108.975,108.967,7,108.971,2016-05-17T02:49:00.000000Z
True,108.968,108.968,108.968,2,108.968,2016-05-17T02:50:00.000000Z
True,108.959,108.9645,108.955,13,108.9645,2016-05-17T02:51:00.000000Z
True,108.969,108.9765,108.963,13,108.963,2016-05-17T02:52:00.000000Z
True,108.976,108.976,108.9655,6,108.9655,2016-05-17T02:53:00.000000Z
True,108.9725,108.9745,108.9675,11,108.9745,2016-05-17T02:54:00.000000Z
True,108.9575,108.9705,108.954,13,108.9705,2016-05-17T02:55:00.000000Z
True,108.9545,108.96,108.952,11,108.954,2016-05-17T02:56:00.000000Z
True,108.9285,108.951,108.9285,10,108.951,2016-05-17T02:57:00.000000Z
True,108.918,108.9365,108.9135,23,108.9295,2016-05-17T02:58:00.000000Z
True,108.9115,108.9175,108.898,26,108.9175,2016-05-17T02:59:00.000000Z
True,108.926,108.9375,108.9115,23,108.912,2016-05-17T03:00:00.000000Z
True,108.9265,108.934,108.9225,21,108.9225,2016-05-17T03:01:00.000000Z
True,108.93,108.9305,108.9165,8,108.9235,2016-05-17T03:02:00.000000Z
True,108.9265,108.928,108.921,9,108.928,2016-05-17T03:03:00.000000Z
True,108.948,108.9485,108.923,12,108.923,2016-05-17T03:04:00.000000Z
True,108.935,108.947,108.9305,13,108.947,2016-05-17T03:05:00.000000Z
True,108.9545,108.9545,108.9355,17,108.9355,2016-05-17T03:06:00.000000Z
True,108.9565,108.9585,108.9515,8,108.9525,2016-05-17T03:07:00.000000Z
True,108.9585,108.9585,108.951,18,108.956,2016-05-17T03:08:00.000000Z
True,108.9465,108.9645,108.9465,21,108.958,2016-05-17T03:09:00.000000Z
True,108.9455,108.95,108.9455,3,108.9485,2016-05-17T03:10:00.000000Z
True,108.9495,108.9515,108.9405,15,108.9465,2016-05-17T03:11:00.000000Z
True,108.944,108.9475,108.933,9,108.9475,2016-05-17T03:12:00.000000Z
True,108.9565,108.9565,108.943,7,108.9435,2016-05-17T03:13:00.000000Z
True,108.9585,108.9585,108.944,13,108.9545,2016-05-17T03:14:00.000000Z
True,108.953,108.962,108.9515,10,108.9545,2016-05-17T03:15:00.000000Z
True,108.955,108.955,108.943,9,108.95,2016-05-17T03:16:00.000000Z
True,108.962,108.977,108.9595,15,108.9595,2016-05-17T03:17:00.000000Z
True,108.959,108.972,108.9535,22,108.9635,2016-05-17T03:18:00.000000Z
True,108.966,108.9695,108.9555,10,108.9555,2016-05-17T03:19:00.000000Z
True,108.97,108.971,108.96,14,108.9655,2016-05-17T03:20:00.000000Z
True,108.967,108.973,108.9585,11,108.973,2016-05-17T03:21:00.000000Z
True,108.971,108.9775,108.967,11,108.9705,2016-05-17T03:22:00.000000Z
True,108.9705,108.983,108.9705,10,108.9745,2016-05-17T03:23:00.000000Z
True,108.9465,108.967,108.9375,30,108.967,2016-05-17T03:24:00.000000Z
True,108.951,108.9565,108.9495,8,108.9495,2016-05-17T03:25:00.000000Z
True,108.952,108.952,108.952,1,108.952,2016-05-17T03:26:00.000000Z
True,108.965,108.9665,108.9525,8,108.9525,2016-05-17T03:27:00.000000Z
True,108.949,108.9645,108.949,5,108.9645,2016-05-17T03:28:00.000000Z
True,108.954,108.954,108.9475,9,108.9495,2016-05-17T03:29:00.000000Z
True,108.919,108.9505,108.9085,28,108.9505,2016-05-17T03:30:00.000000Z
True,108.9165,108.9295,108.9165,7,108.9225,2016-05-17T03:31:00.000000Z
True,108.9345,108.9375,108.9205,15,108.9205,2016-05-17T03:32:00.000000Z
True,108.939,108.941,108.9295,13,108.938,2016-05-17T03:33:00.000000Z
True,108.951,108.951,108.9395,7,108.9425,2016-05-17T03:34:00.000000Z
True,108.9345,108.9505,108.9345,9,108.9505,2016-05-17T03:35:00.000000Z
True,108.917,108.9395,108.9165,19,108.931,2016-05-17T03:36:00.000000Z
True,108.949,108.9495,108.917,21,108.917,2016-05-17T03:37:00.000000Z
True,108.9545,108.956,108.949,6,108.9525,2016-05-17T03:38:00.000000Z
True,108.9425,108.9575,108.9425,6,108.9575,2016-05-17T03:39:00.000000Z
True,108.9465,108.9485,108.931,15,108.9425,2016-05-17T03:40:00.000000Z
True,108.959,108.96,108.9425,16,108.9495,2016-05-17T03:41:00.000000Z
True,108.944,108.9625,108.944,14,108.9625,2016-05-17T03:42:00.000000Z
True,108.9235,108.9465,108.9185,34,108.9405,2016-05-17T03:43:00.000000Z
True,108.914,108.936,108.905,27,108.925,2016-05-17T03:44:00.000000Z
True,108.9295,108.9345,108.8995,41,108.9175,2016-05-17T03:45:00.000000Z
True,108.931,108.9365,108.931,5,108.933,2016-05-17T03:46:00.000000Z
True,108.909,108.9275,108.9015,28,108.9275,2016-05-17T03:47:00.000000Z
True,108.9185,108.9235,108.909,15,108.909,2016-05-17T03:48:00.000000Z
True,108.9295,108.9295,108.9145,23,108.9185,2016-05-17T03:49:00.000000Z
True,108.9205,108.9405,108.908,25,108.934,2016-05-17T03:50:00.000000Z
True,108.916,108.924,108.9145,12,108.9195,2016-05-17T03:51:00.000000Z
True,108.914,108.9295,108.909,19,108.912,2016-05-17T03:52:00.000000Z
True,108.9225,108.9225,108.912,6,108.915,2016-05-17T03:53:00.000000Z
True,108.9275,108.931,108.9255,8,108.926,2016-05-17T03:54:00.000000Z
True,108.9335,108.937,108.918,32,108.9275,2016-05-17T03:55:00.000000Z
True,108.926,108.933,108.9215,27,108.933,2016-05-17T03:56:00.000000Z
True,108.9185,108.9295,108.9185,21,108.927,2016-05-17T03:57:00.000000Z
True,108.928,108.9295,108.911,21,108.915,2016-05-17T03:58:00.000000Z
True,108.925,108.928,108.914,11,108.928,2016-05-17T03:59:00.000000Z
True,108.922,108.933,108.922,9,108.9245,2016-05-17T04:00:00.000000Z
True,108.931,108.931,108.922,16,108.922,2016-05-17T04:01:00.000000Z
True,108.9345,108.9345,108.9345,1,108.9345,2016-05-17T04:02:00.000000Z
True,108.9335,108.936,108.929,11,108.933,2016-05-17T04:03:00.000000Z
True,108.933,108.9385,108.931,16,108.934,2016-05-17T04:04:00.000000Z
True,108.9325,108.937,108.9195,14,108.935,2016-05-17T04:05:00.000000Z
True,108.926,108.9325,108.921,13,108.9305,2016-05-17T04:06:00.000000Z
True,108.937,108.937,108.93,3,108.93,2016-05-17T04:07:00.000000Z
True,108.941,108.946,108.935,22,108.935,2016-05-17T04:08:00.000000Z
True,108.9275,108.9395,108.922,19,108.9395,2016-05-17T04:09:00.000000Z
True,108.9195,108.931,108.908,28,108.931,2016-05-17T04:10:00.000000Z
True,108.9285,108.9285,108.9135,15,108.9165,2016-05-17T04:11:00.000000Z
True,108.927,108.928,108.9235,6,108.928,2016-05-17T04:12:00.000000Z
True,108.92,108.923,108.9195,3,108.923,2016-05-17T04:13:00.000000Z
True,108.9315,108.9315,108.9215,8,108.9215,2016-05-17T04:14:00.000000Z
True,108.9485,108.9595,108.9345,34,108.9345,2016-05-17T04:15:00.000000Z
True,108.946,108.9585,108.9445,18,108.946,2016-05-17T04:16:00.000000Z
True,108.9485,108.953,108.946,14,108.946,2016-05-17T04:17:00.000000Z
True,108.952,108.952,108.946,4,108.9495,2016-05-17T04:18:00.000000Z
True,108.9585,108.9585,108.9555,2,108.9555,2016-05-17T04:19:00.000000Z
True,108.9535,108.9575,108.9475,13,108.9575,2016-05-17T04:20:00.000000Z
True,108.9575,108.9575,108.954,7,108.9565,2016-05-17T04:21:00.000000Z
True,108.9545,108.9575,108.9545,4,108.9575,2016-05-17T04:22:00.000000Z
True,108.9545,108.9545,108.948,8,108.954,2016-05-17T04:23:00.000000Z
True,108.95,108.954,108.95,6,108.954,2016-05-17T04:24:00.000000Z
True,108.9565,108.9565,108.948,7,108.9495,2016-05-17T04:25:00.000000Z
True,108.965,108.972,108.961,9,108.961,2016-05-17T04:26:00.000000Z
True,108.956,108.962,108.955,7,108.962,2016-05-17T04:27:00.000000Z
True,108.9515,108.9645,108.9515,11,108.952,2016-05-17T04:28:00.000000Z
True,108.9615,108.9615,108.9485,6,108.9485,2016-05-17T04:29:00.000000Z
True,108.9605,108.9645,108.9605,3,108.961,2016-05-17T04:30:00.000000Z
True,108.9545,108.9575,108.9545,2,108.9575,2016-05-17T04:31:00.000000Z
True,108.9605,108.9605,108.9545,8,108.9545,2016-05-17T04:32:00.000000Z
True,108.9615,108.974,108.9615,12,108.9625,2016-05-17T04:33:00.000000Z
True,108.9745,108.9745,108.9585,11,108.9615,2016-05-17T04:34:00.000000Z
True,108.9885,108.9885,108.978,7,108.978,2016-05-17T04:35:00.000000Z
True,108.9875,108.989,108.9815,7,108.9845,2016-05-17T04:36:00.000000Z
True,108.999,109.002,108.986,19,108.992,2016-05-17T04:37:00.000000Z
True,109.0045,109.0065,108.9955,12,108.9955,2016-05-17T04:38:00.000000Z
True,109.0105,109.0105,109.0075,3,109.008,2016-05-17T04:39:00.000000Z
True,108.9955,109.014,108.9945,14,109.014,2016-05-17T04:40:00.000000Z
True,108.981,108.9915,108.981,9,108.9915,2016-05-17T04:41:00.000000Z
True,108.9745,108.9805,108.9735,14,108.977,2016-05-17T04:42:00.000000Z
True,108.985,108.985,108.9705,6,108.9705,2016-05-17T04:43:00.000000Z
True,108.984,108.984,108.981,5,108.981,2016-05-17T04:44:00.000000Z
True,108.9945,108.9945,108.9875,3,108.9875,2016-05-17T04:45:00.000000Z
True,108.999,108.999,108.999,1,108.999,2016-05-17T04:46:00.000000Z
True,108.9695,108.9985,108.967,23,108.9985,2016-05-17T04:47:00.000000Z
True,108.948,108.973,108.944,32,108.973,2016-05-17T04:48:00.000000Z
True,108.9345,108.948,108.933,25,108.947,2016-05-17T04:49:00.000000Z
True,108.9455,108.9495,108.931,17,108.935,2016-05-17T04:50:00.000000Z
True,108.936,108.945,108.932,7,108.945,2016-05-17T04:51:00.000000Z
True,108.941,108.941,108.933,9,108.9355,2016-05-17T04:52:00.000000Z
True,108.9295,108.943,108.927,12,108.94,2016-05-17T04:53:00.000000Z
True,108.9555,108.963,108.9315,24,108.9315,2016-05-17T04:54:00.000000Z
True,108.9625,108.966,108.952,9,108.952,2016-05-17T04:55:00.000000Z
True,108.966,108.966,108.9595,7,108.9595,2016-05-17T04:56:00.000000Z
True,108.966,108.9735,108.966,7,108.97,2016-05-17T04:57:00.000000Z
True,108.9695,108.973,108.9695,6,108.97,2016-05-17T04:58:00.000000Z
True,108.974,108.976,108.9685,12,108.973,2016-05-17T04:59:00.000000Z
True,108.9675,108.973,108.9675,7,108.973,2016-05-17T05:00:00.000000Z
True,108.992,108.992,108.9645,16,108.9645,2016-05-17T05:02:00.000000Z
True,108.9915,108.997,108.986,15,108.9915,2016-05-17T05:03:00.000000Z
True,108.9735,108.993,108.9735,24,108.9895,2016-05-17T05:04:00.000000Z
True,108.977,108.981,108.974,12,108.974,2016-05-17T05:05:00.000000Z
True,108.9695,108.9735,108.967,5,108.9735,2016-05-17T05:06:00.000000Z
True,108.9595,108.9665,108.9595,3,108.9665,2016-05-17T05:07:00.000000Z
True,108.971,108.971,108.96,4,108.96,2016-05-17T05:08:00.000000Z
True,108.966,108.971,108.966,4,108.971,2016-05-17T05:09:00.000000Z
True,108.969,108.977,108.9675,21,108.9675,2016-05-17T05:10:00.000000Z
True,108.971,108.971,108.969,3,108.969,2016-05-17T05:11:00.000000Z
True,108.978,108.978,108.9745,2,108.9745,2016-05-17T05:12:00.000000Z
True,108.9715,108.9745,108.9715,2,108.9745,2016-05-17T05:13:00.000000Z
True,108.9585,108.9715,108.9585,24,108.9675,2016-05-17T05:14:00.000000Z
True,108.961,108.962,108.9485,12,108.955,2016-05-17T05:15:00.000000Z
True,108.955,108.9585,108.955,2,108.9585,2016-05-17T05:16:00.000000Z
True,108.9545,108.9625,108.9545,12,108.9595,2016-05-17T05:17:00.000000Z
True,108.95,108.959,108.945,17,108.9555,2016-05-17T05:18:00.000000Z
True,108.964,108.964,108.952,8,108.952,2016-05-17T05:19:00.000000Z
True,108.9575,108.9615,108.9575,5,108.9615,2016-05-17T05:20:00.000000Z
True,108.963,108.963,108.9595,4,108.9615,2016-05-17T05:21:00.000000Z
True,108.9595,108.9625,108.9585,14,108.9625,2016-05-17T05:22:00.000000Z
True,108.965,108.973,108.961,11,108.963,2016-05-17T05:24:00.000000Z
True,108.9625,108.965,108.9625,5,108.965,2016-05-17T05:25:00.000000Z
True,108.9665,108.973,108.966,5,108.966,2016-05-17T05:26:00.000000Z
True,108.9725,108.9725,108.9665,8,108.9665,2016-05-17T05:27:00.000000Z
True,108.9735,108.9735,108.9735,1,108.9735,2016-05-17T05:28:00.000000Z
True,108.9935,108.997,108.9705,18,108.9705,2016-05-17T05:29:00.000000Z
True,108.9925,108.993,108.989,8,108.993,2016-05-17T05:30:00.000000Z
True,108.993,108.993,108.9855,12,108.9925,2016-05-17T05:31:00.000000Z
True,108.9975,109.003,108.993,14,108.9965,2016-05-17T05:32:00.000000Z
True,108.9975,108.9975,108.9975,1,108.9975,2016-05-17T05:33:00.000000Z
True,109.0085,109.022,108.9965,15,109.0005,2016-05-17T05:34:00.000000Z
True,109.0145,109.0145,109.0095,5,109.0095,2016-05-17T05:35:00.000000Z
True,109,109.0145,109,14,109.014,2016-05-17T05:36:00.000000Z
True,109.001,109.001,108.996,3,108.996,2016-05-17T05:37:00.000000Z
True,109.001,109.008,109.001,4,109.005,2016-05-17T05:38:00.000000Z
True,109.002,109.002,108.9945,5,108.9975,2016-05-17T05:39:00.000000Z
True,109.0065,109.0085,109.001,6,109.002,2016-05-17T05:40:00.000000Z
True,109.0165,109.017,109.01,5,109.01,2016-05-17T05:41:00.000000Z
True,109.0175,109.0175,109.011,6,109.0145,2016-05-17T05:42:00.000000Z
True,109.021,109.021,109.021,1,109.021,2016-05-17T05:43:00.000000Z
True,109.026,109.026,109.0175,6,109.0175,2016-05-17T05:44:00.000000Z
True,109.0195,109.022,109.015,7,109.022,2016-05-17T05:45:00.000000Z
True,109.018,109.018,109.016,2,109.016,2016-05-17T05:46:00.000000Z
True,109.0205,109.0205,109.018,4,109.018,2016-05-17T05:47:00.000000Z
True,109.0175,109.0175,109.0175,1,109.0175,2016-05-17T05:48:00.000000Z
True,108.998,109.019,108.998,7,109.019,2016-05-17T05:49:00.000000Z
True,109.027,109.027,108.9985,15,108.9985,2016-05-17T05:50:00.000000Z
True,108.991,109.0245,108.9905,13,109.0245,2016-05-17T05:51:00.000000Z
True,108.995,108.995,108.9835,15,108.987,2016-05-17T05:52:00.000000Z
True,109.0105,109.0105,108.9955,10,108.9955,2016-05-17T05:53:00.000000Z
True,108.997,109.0125,108.997,8,109.0105,2016-05-17T05:54:00.000000Z
True,109.003,109.003,108.998,6,108.998,2016-05-17T05:55:00.000000Z
True,109.036,109.036,109.0035,28,109.0035,2016-05-17T05:56:00.000000Z
True,109.166,109.1805,109.0315,100,109.04,2016-05-17T05:57:00.000000Z
True,109.192,109.197,109.157,105,109.166,2016-05-17T05:58:00.000000Z
True,109.1635,109.1995,109.1635,41,109.1955,2016-05-17T05:59:00.000000Z
True,109.234,109.246,109.1575,99,109.1635,2016-05-17T06:00:00.000000Z
True,109.2385,109.239,109.2125,42,109.233,2016-05-17T06:01:00.000000Z
True,109.224,109.2425,109.2165,50,109.2425,2016-05-17T06:02:00.000000Z
True,109.2085,109.231,109.208,51,109.2265,2016-05-17T06:03:00.000000Z
True,109.201,109.2175,109.1975,21,109.2045,2016-05-17T06:04:00.000000Z
True,109.1845,109.216,109.182,43,109.2035,2016-05-17T06:05:00.000000Z
True,109.2105,109.217,109.1885,17,109.1885,2016-05-17T06:06:00.000000Z
True,109.2145,109.228,109.211,21,109.211,2016-05-17T06:07:00.000000Z
True,109.233,109.2405,109.19,66,109.215,2016-05-17T06:08:00.000000Z
True,109.231,109.2665,109.2215,88,109.231,2016-05-17T06:09:00.000000Z
True,109.218,109.235,109.207,28,109.235,2016-05-17T06:10:00.000000Z
True,109.215,109.229,109.215,28,109.222,2016-05-17T06:11:00.000000Z
True,109.205,109.215,109.1975,29,109.214,2016-05-17T06:12:00.000000Z
True,109.2085,109.2265,109.2005,25,109.2005,2016-05-17T06:13:00.000000Z
True,109.2015,109.216,109.1755,46,109.2125,2016-05-17T06:14:00.000000Z
True,109.205,109.2345,109.194,79,109.205,2016-05-17T06:15:00.000000Z
True,109.2165,109.228,109.2015,25,109.2015,2016-05-17T06:16:00.000000Z
True,109.217,109.228,109.2135,24,109.2135,2016-05-17T06:17:00.000000Z
True,109.2455,109.251,109.2155,25,109.2175,2016-05-17T06:18:00.000000Z
True,109.246,109.246,109.229,29,109.2415,2016-05-17T06:19:00.000000Z
True,109.288,109.2885,109.2485,63,109.2495,2016-05-17T06:20:00.000000Z
True,109.266,109.2915,109.266,25,109.2915,2016-05-17T06:21:00.000000Z
True,109.2725,109.276,109.2665,15,109.2665,2016-05-17T06:22:00.000000Z
True,109.2765,109.2775,109.259,21,109.2695,2016-05-17T06:23:00.000000Z
True,109.278,109.2785,109.2655,19,109.273,2016-05-17T06:24:00.000000Z
True,109.2655,109.276,109.2615,14,109.275,2016-05-17T06:25:00.000000Z
True,109.2665,109.2665,109.2505,18,109.2655,2016-05-17T06:26:00.000000Z
True,109.264,109.269,109.249,29,109.2655,2016-05-17T06:27:00.000000Z
True,109.2855,109.289,109.256,22,109.264,2016-05-17T06:28:00.000000Z
True,109.3135,109.3415,109.2805,96,109.287,2016-05-17T06:29:00.000000Z
True,109.2935,109.316,109.2925,39,109.314,2016-05-17T06:30:00.000000Z
True,109.2755,109.2895,109.2655,37,109.2895,2016-05-17T06:31:00.000000Z
True,109.263,109.288,109.2615,28,109.276,2016-05-17T06:32:00.000000Z
True,109.277,109.277,109.267,4,109.267,2016-05-17T06:33:00.000000Z
True,109.263,109.2755,109.263,9,109.2755,2016-05-17T06:34:00.000000Z
True,109.223,109.263,109.223,42,109.263,2016-05-17T06:35:00.000000Z
True,109.2225,109.232,109.2225,21,109.2235,2016-05-17T06:36:00.000000Z
True,109.259,109.263,109.2165,45,109.2195,2016-05-17T06:37:00.000000Z
True,109.2225,109.256,109.2195,23,109.256,2016-05-17T06:38:00.000000Z
True,109.246,109.2465,109.2225,19,109.2225,2016-05-17T06:39:00.000000Z
True,109.2385,109.2495,109.2385,11,109.2495,2016-05-17T06:40:00.000000Z
True,109.263,109.2655,109.237,27,109.241,2016-05-17T06:41:00.000000Z
True,109.2545,109.26,109.2475,20,109.26,2016-05-17T06:42:00.000000Z
True,109.249,109.2625,109.2435,23,109.2585,2016-05-17T06:43:00.000000Z
True,109.2655,109.2655,109.2465,28,109.2525,2016-05-17T06:44:00.000000Z
True,109.2555,109.2735,109.2555,22,109.266,2016-05-17T06:45:00.000000Z
True,109.236,109.2525,109.2315,28,109.2525,2016-05-17T06:46:00.000000Z
True,109.2875,109.293,109.236,33,109.236,2016-05-17T06:47:00.000000Z
True,109.2905,109.299,109.273,39,109.284,2016-05-17T06:48:00.000000Z
True,109.2855,109.308,109.284,33,109.291,2016-05-17T06:49:00.000000Z
True,109.283,109.283,109.269,33,109.2825,2016-05-17T06:50:00.000000Z
True,109.2865,109.3045,109.2765,30,109.2795,2016-05-17T06:51:00.000000Z
True,109.2825,109.294,109.2825,13,109.2865,2016-05-17T06:52:00.000000Z
True,109.2805,109.2955,109.2795,21,109.2795,2016-05-17T06:53:00.000000Z
True,109.28,109.2905,109.28,13,109.2815,2016-05-17T06:54:00.000000Z
True,109.317,109.317,109.276,21,109.276,2016-05-17T06:55:00.000000Z
True,109.332,109.3445,109.321,62,109.321,2016-05-17T06:56:00.000000Z
True,109.358,109.366,109.335,41,109.335,2016-05-17T06:57:00.000000Z
True,109.358,109.3615,109.358,6,109.3585,2016-05-17T06:58:00.000000Z
True,109.351,109.3595,109.345,20,109.3545,2016-05-17T06:59:00.000000Z
True,109.3405,109.3795,109.3325,87,109.3545,2016-05-17T07:00:00.000000Z
True,109.364,109.364,109.3315,38,109.34,2016-05-17T07:01:00.000000Z
True,109.3505,109.379,109.333,56,109.368,2016-05-17T07:02:00.000000Z
True,109.361,109.3685,109.3455,38,109.349,2016-05-17T07:03:00.000000Z
True,109.3565,109.369,109.3505,27,109.3575,2016-05-17T07:04:00.000000Z
True,109.39,109.3935,109.3475,45,109.3605,2016-05-17T07:05:00.000000Z
True,109.369,109.3895,109.3645,49,109.3865,2016-05-17T07:06:00.000000Z
True,109.37,109.376,109.365,19,109.3665,2016-05-17T07:07:00.000000Z
True,109.3725,109.3935,109.3705,39,109.3705,2016-05-17T07:08:00.000000Z
True,109.384,109.3935,109.3625,28,109.369,2016-05-17T07:09:00.000000Z
True,109.366,109.3905,109.366,20,109.3865,2016-05-17T07:10:00.000000Z
True,109.3695,109.3865,109.3595,50,109.3625,2016-05-17T07:11:00.000000Z
True,109.3625,109.3845,109.3625,53,109.3695,2016-05-17T07:12:00.000000Z
True,109.3765,109.3765,109.361,32,109.364,2016-05-17T07:13:00.000000Z
True,109.4155,109.4255,109.378,58,109.38,2016-05-17T07:14:00.000000Z
True,109.4045,109.4175,109.3925,35,109.415,2016-05-17T07:15:00.000000Z
True,109.4095,109.4165,109.4015,33,109.406,2016-05-17T07:16:00.000000Z
True,109.4,109.413,109.3995,21,109.409,2016-05-17T07:17:00.000000Z
True,109.409,109.4105,109.39,39,109.4005,2016-05-17T07:18:00.000000Z
True,109.416,109.4175,109.405,11,109.4085,2016-05-17T07:19:00.000000Z
True,109.4075,109.415,109.3975,16,109.412,2016-05-17T07:20:00.000000Z
True,109.4255,109.4255,109.4035,23,109.4035,2016-05-17T07:21:00.000000Z
True,109.4235,109.4235,109.407,23,109.4235,2016-05-17T07:22:00.000000Z
True,109.4165,109.422,109.4095,16,109.422,2016-05-17T07:23:00.000000Z
True,109.423,109.426,109.414,24,109.4145,2016-05-17T07:24:00.000000Z
True,109.444,109.448,109.4175,28,109.421,2016-05-17T07:25:00.000000Z
True,109.479,109.4885,109.4415,80,109.4445,2016-05-17T07:26:00.000000Z
True,109.473,109.4945,109.473,38,109.483,2016-05-17T07:27:00.000000Z
True,109.47,109.478,109.465,41,109.4695,2016-05-17T07:28:00.000000Z
True,109.462,109.4765,109.462,24,109.4735,2016-05-17T07:29:00.000000Z
True,109.4655,109.4815,109.458,33,109.458,2016-05-17T07:30:00.000000Z
True,109.4765,109.4765,109.4605,12,109.462,2016-05-17T07:31:00.000000Z
True,109.4805,109.499,109.4715,35,109.4755,2016-05-17T07:32:00.000000Z
True,109.472,109.499,109.464,40,109.4845,2016-05-17T07:33:00.000000Z
True,109.453,109.473,109.453,14,109.473,2016-05-17T07:34:00.000000Z
True,109.4675,109.481,109.4535,20,109.4535,2016-05-17T07:35:00.000000Z
True,109.501,109.5035,109.4675,29,109.4715,2016-05-17T07:36:00.000000Z
True,109.463,109.5,109.4605,34,109.5,2016-05-17T07:37:00.000000Z
